cluster,id
57,6073
2,353326
24,10998
38,398
37,144336
98,26428
33,347969
0,301875
48,429203
8,266294
34,25769
95,437
5,9293
2,304357
7,818397
12,626735
0,722913
2,340027
13,77949
47,1480
19,10061
3,10776
49,13179
49,110416
98,7305
4,485774
77,404378
83,2067
2,472451
1,36670
29,483202
62,20760
19,201
4,171424
13,207933
2,4960
17,664767
5,454619
5,9356
67,480105
85,531454
3,184345
4,146301
5,22897
56,73567
90,542224
16,23759
4,787752
23,17473
0,283552
0,451
67,1696
33,288
32,32985
88,157370
26,4518
44,468224
12,565310
65,9986
8,10402
25,548473
12,838
4,524251
85,11031
12,1548
30,69668
12,10843
73,9906
40,433249
21,530382
26,10537
16,11416
0,3635
37,2924
70,137321
2,10400
68,760741
69,16290
38,903
2,374473
20,7457
70,9697
94,9314
12,607259
21,174772
12,11287
5,351819
59,9884
47,290751
4,112454
0,4478
8,323676
49,560057
10,263109
72,6069
18,218778
78,606
23,2255
6,13761
29,250574
20,284536
18,10481
5,12090
8,9298
47,11644
72,11814
59,10222
13,11618
59,70435
0,429189
70,4688
5,72207
5,1819
20,11368
5,513576
4,632727
3,246403
33,3114
2,702
13,70436
47,374617
9,333669
4,10131
20,2001
1,5551
4,13186
3,6488
61,8326
24,231
41,574
5,347626
12,4953
57,333385
20,1965
27,529962
99,188207
2,777270
72,11232
78,451480
47,10851
7,398175
0,64678
20,27579
5,4808
35,157849
12,74534
39,10676
12,72358
19,157
77,40205
2,687
90,11596
5,11846
19,9886
29,9728
5,13523
28,38319
19,10336
4,371608
35,446807
26,556574
91,196867
20,382614
90,440597
20,259695
0,24684
6,4978
24,293768
52,37257
87,463257
2,458737
12,9779
53,300681
12,234200
67,434555
71,9890
52,396461
2,3116
0,75900
72,2619
47,8688
12,177
23,59861
37,1642
12,239678
53,376134
49,560050
13,471506
67,74997
12,1633
83,18162
23,308
39,11470
35,345009
38,226
55,5723
2,11873
13,9708
48,425591
23,10215
23,353069
49,10539
18,23172
12,10158
72,12107
2,169813
19,193
37,9882
79,10366
41,179826
23,8976
61,11212
50,9556
8,2295
50,218043
26,1165
38,227
0,1921
55,9816
47,182560
45,348893
20,281
51,9607
8,433251
8,64807
57,417644
12,20829
18,18736
11,293310
11,515042
26,11831
8,2539
94,2103
52,9504
98,49494
69,513045
2,157354
48,401847
4,368031
4,9877
29,11547
63,630656
13,300665
60,470229
5,38303
50,13460
65,9021
92,6951
53,8338
7,324542
0,1245
14,575264
4,11284
30,8066
8,345922
82,80585
3,40264
14,724209
14,2636
5,50647
95,1090
7,70074
58,49948
23,11113
83,2362
13,614479
29,9730
20,146238
6,18269
80,550205
20,413362
37,22907
62,13417
49,16119
41,664469
3,293970
12,10328
79,10529
56,207768
19,5137
58,15015
73,639721
8,10607
23,9346
49,11135
25,13812
13,555974
47,10398
4,292280
4,17692
38,544401
26,16052
98,14784
2,414425
2,301502
4,393345
21,476926
41,12403
23,3638
85,341012
91,7095
37,9702
8,51481
20,11975
44,256917
19,174
37,10428
25,411143
2,49014
10,675445
75,12100
35,75638
24,333381
65,2284
5,84174
26,502425
57,38322
18,6283
86,10166
5,463053
72,13477
12,57157
2,53487
21,12101
78,4517
49,10957
24,11329
28,615678
37,13389
84,35558
8,11090
55,417261
79,2614
38,11798
4,11442
30,340676
12,440472
5,1389
23,427900
51,9447
5,6620
18,12536
5,503616
59,2100
5,2293
25,273271
31,11411
12,23514
62,50359
46,331781
24,635731
83,1685
23,11931
19,5550
27,474764
83,2157
57,9923
22,9932
43,45657
98,9952
77,43959
5,515248
23,4380
37,4959
23,12225
24,43549
30,619979
77,13466
2,641662
90,9945
18,850
10,13690
49,75258
70,419831
60,9270
48,517909
30,1052
68,8869
8,503619
14,617502
26,402529
16,37861
31,438590
85,12182
77,339984
67,3036
8,13342
28,332
62,268531
12,2755
4,10160
94,157834
2,10802
2,443463
22,12118
5,10897
55,10028
39,378018
65,71864
98,13888
26,491283
98,11259
12,396398
38,257
67,429417
26,423899
23,7211
0,2977
29,11152
4,11974
60,8408
5,623195
2,453755
55,585244
59,3536
59,619297
13,11601
5,6961
5,295151
85,612706
24,83686
5,3078
20,474354
28,961
79,414190
19,200
11,691179
64,1654
35,79548
21,410199
8,620725
57,9972
92,67913
16,6520
10,420821
5,582596
8,87567
83,1649
99,2023
7,2085
61,11158
69,93837
20,4477
55,615667
79,9823
2,254302
23,244264
20,8984
26,532865
7,11412
10,13654
13,86597
47,16617
67,136
7,2140
51,10488
19,172
98,3090
26,11499
12,351044
33,576
2,1715
1,230179
26,528888
4,11361
0,621013
0,370663
6,14873
2,7979
16,9433
6,877269
35,70578
5,2800
28,6519
0,14202
96,3133
0,465914
24,38199
39,9538
24,698948
30,10866
58,13002
67,138
2,342737
29,71670
23,12435
50,8831
30,411728
44,271674
5,306952
50,178809
18,11528
12,270010
96,913
52,541134
13,297608
92,739405
85,707886
22,10587
91,2616
43,14435
9,97430
70,779782
24,1957
0,51999
6,15657
78,11400
38,4816
26,1247
24,397722
0,90369
24,127517
0,859
34,429471
69,12094
48,4912
2,9909
53,10145
12,156700
26,10360
20,2116
44,354287
8,15159
18,592834
8,11977
4,23823
87,526
4,517116
57,13056
11,158999
5,520172
0,9294
4,9885
12,252512
20,12149
63,474395
14,75674
13,10225
48,37495
28,10303
63,16234
5,2752
8,8764
0,472838
9,290764
30,324560
2,130150
78,535544
87,11469
19,10003
59,252178
37,11835
7,242643
31,565770
33,10747
60,11901
69,8393
18,60307
58,15016
5,611207
2,9763
98,547
20,244761
20,616651
44,907
41,11963
34,9825
4,34480
65,9745
49,441130
56,511322
57,1969
2,468
33,301
4,18781
23,12193
38,11699
57,334521
72,11824
86,649609
98,246080
5,10466
7,2019
60,36419
50,51620
2,340613
12,249
8,11000
77,508763
8,295699
47,10731
24,331583
2,157851
14,291276
23,11522
28,10923
38,9344
10,1273
14,552688
3,9731
93,506
87,9396
28,1497
20,9676
33,11697
48,177494
18,13673
12,467956
99,308504
1,24418
2,245913
89,65218
49,11639
90,10185
0,2623
4,155084
63,7450
98,514921
8,455656
23,9621
60,2637
33,995
13,11482
5,11812
0,744276
48,84329
48,9879
95,401371
2,1630
98,169881
67,949423
80,486589
65,322240
4,71672
94,376865
28,248574
44,581859
9,217993
25,4961
7,916
10,72197
17,408220
92,10610
35,1537
41,833425
2,514439
7,8978
22,39939
62,9907
47,3489
27,83
4,10307
67,316154
0,60420
30,5279
2,711
8,10760
5,74018
25,168098
4,9064
34,10016
26,418879
5,555850
58,15167
57,342521
4,10987
28,10136
61,14405
2,22798
90,46261
70,84175
75,11202
4,1008042
8,2665
31,9562
58,9904
69,758009
47,1073
13,1730
4,575774
31,9922
14,10135
72,37725
57,14919
53,615658
2,164251
23,343
99,251519
59,4105
26,522241
38,438808
25,430231
60,516329
0,250734
23,49022
43,10053
97,489931
2,2355
27,288158
20,7442
12,394741
14,48340
83,455839
70,556694
40,13805
8,10440
11,1015606
29,282813
54,54318
37,66
76,9013
55,25196
61,13767
92,11045
55,630566
2,10435
39,11549
4,203835
23,55347
27,9030
54,13155
6,297270
35,10518
2,244506
0,10436
14,823625
67,11979
87,297725
23,11622
5,11982
60,547565
10,12610
75,715931
16,2055
48,13685
5,129139
78,18320
4,159117
37,10782
7,334074
26,339380
37,9594
33,8879
4,71668
50,12123
23,9541
7,45610
59,459910
38,2742
1,11678
37,25941
40,10048
13,38358
37,7304
27,10242
7,127493
37,10648
2,270302
2,8649
33,618162
12,3083
8,8457
0,332283
37,5289
24,644583
7,13184
57,412988
77,293
80,11497
24,8999
7,430040
85,8873
24,162903
9,9399
40,11285
58,13676
50,8870
51,20856
8,399796
95,438
4,1975
47,10633
20,13279
2,11051
59,74998
12,11934
31,271404
12,9451
55,1125
23,1544
5,302688
8,188222
10,274862
8,23706
58,250480
69,9876
49,13313
4,134597
4,580
75,531876
13,431075
44,651
20,11892
61,6878
43,9009
5,11137
20,68812
16,11231
52,910
22,8491
86,926899
56,21734
24,524348
53,565743
25,50357
44,10015
32,9954
29,10283
58,16366
2,254172
57,54054
14,77663
65,338958
72,10658
56,8012
47,6973
4,401561
77,10510
79,1687
58,175112
72,10849
29,836225
1,10586
29,10281
75,351339
5,11823
41,10675
59,223485
49,25475
7,414419
4,492611
12,5143
55,817758
8,12154
27,931
73,22586
2,111190
18,56288
4,532671
47,5955
1,10538
12,353569
77,13205
11,58496
3,16281
51,654028
0,16642
4,10489
12,10468
38,12690
18,10438
30,8665
12,579583
86,45649
24,146015
38,9766
5,332340
51,36819
28,9292
5,10073
23,24438
2,11171
73,615774
56,9905
23,2028
4,10823
2,426613
24,2176
69,5851
23,42888
27,49950
2,26171
33,749274
57,8285
2,8092
61,11637
0,10068
45,10074
32,11527
22,3172
26,726759
70,536869
0,1440
77,19101
12,6963
27,11481
12,59968
26,3291
70,12797
57,11078
4,299245
10,227783
3,12110
2,795514
0,1365
26,493551
2,965150
55,382399
28,531306
37,266396
14,6623
63,379291
35,308032
5,525041
57,10345
94,11864
8,8386
47,395841
44,279641
22,11185
12,411741
5,900
20,44945
18,82650
29,8852
2,209276
18,177888
69,456750
26,293646
0,339419
2,596
29,672582
38,157845
39,819876
73,12335
0,990
5,603661
31,3604
33,8388
92,8427
56,2122
4,360784
94,193687
8,11381
8,55465
3,346671
11,923632
7,438674
57,69735
32,11237
11,567860
20,4413
7,574060
2,492452
2,157832
94,1714
68,48572
12,10322
2,157847
14,522016
4,357096
8,57431
52,93
24,9272
34,11069
12,74306
12,2639
5,759
12,10707
29,10285
0,9560
29,631060
7,9754
76,10628
7,336004
22,8592
79,636
47,7183
11,44639
98,488
41,766475
2,284276
4,97051
56,8398
4,125509
63,297556
24,245698
42,675327
47,1710
36,9289
29,103620
49,44683
41,260
18,425001
23,9043
14,645788
44,10592
2,200505
71,3980
92,121824
65,10437
26,454652
91,13374
5,800939
26,393624
53,2900
63,321528
67,229
8,10393
26,11652
8,243938
23,3525
82,615904
12,883
24,994
10,21385
4,980078
28,1727
5,11638
20,26390
17,666243
46,84334
2,249660
68,9042
31,10249
22,212
71,16296
6,10199
12,586
8,11025
69,11817
21,4437
5,24122
37,10623
8,288036
8,74387
29,627290
79,10803
83,830
29,134366
12,243684
47,419835
24,405775
5,22327
32,455476
24,390051
45,76544
16,2320
8,69798
10,12589
41,12103
10,14175
99,11967
18,9612
8,11132
70,1024
41,46503
5,537739
2,113833
0,428493
46,13576
12,747188
48,92591
8,11453
53,14620
59,5919
8,11624
12,141043
35,689723
12,9296
47,2275
44,17360
41,940
91,13969
77,11236
47,2163
63,366924
23,9681
2,10161
5,33689
1,503210
70,10395
70,10326
24,9303
30,10684
43,10972
26,11450
23,2039
22,11825
79,1688
45,8409
38,10060
14,38234
5,10833
23,81025
24,643532
13,55341
10,41515
18,15189
82,9429
5,10653
70,4958
83,501979
2,192132
24,11087
11,39452
9,811592
8,2959
69,10890
5,643882
8,9957
14,3512
2,592984
9,630004
26,9443
22,13161
2,7874
5,930094
48,2322
24,48289
73,10837
70,423949
56,573
52,13012
35,8987
22,4551
55,10784
47,13150
59,162215
14,77948
70,9081
42,643586
19,11649
5,19840
4,19904
1,460321
35,8090
0,1259
65,407655
7,10650
90,780609
92,9434
2,554230
55,330947
41,11033
11,1781
11,14048
2,1412
79,1705
2,628534
5,19918
63,76589
75,10142
20,10223
87,14506
48,11323
5,67660
91,89185
11,682110
88,4174
1,551
55,14024
2,50780
24,334517
64,11046
12,339
35,310133
2,7859
24,115348
2,472674
0,420622
53,549294
98,83770
5,519035
57,537056
31,10329
29,587496
56,799876
12,44564
16,11866
6,51162
87,254375
2,627725
57,10649
29,11377
91,10414
23,9464
35,10052
0,419743
57,9333
44,15764
14,961484
7,339095
8,584962
5,449755
47,245916
79,262841
10,677638
4,676547
4,253306
8,11686
0,10362
73,458253
8,10246
12,11562
26,41215
77,173
24,60599
4,104755
8,11030
5,13499
77,1997
29,259072
10,218836
45,5375
63,537061
4,9540
4,364116
49,123
26,418680
8,11543
22,11546
58,13004
98,9549
42,133121
2,340485
39,9599
40,8010
71,28260
5,11418
29,252171
37,11595
16,335778
38,8052
24,102780
22,11895
22,426563
5,981
0,152599
37,578189
29,9871
2,24469
4,446101
5,10934
38,12143
8,11353
2,5708
47,9282
68,11880
4,9796
7,480042
22,10141
87,13532
0,9663
63,618355
5,75802
19,425505
16,2312
23,209263
44,435129
5,11467
61,145220
82,9591
26,4464
92,457332
28,5491
8,239573
8,862551
69,373569
23,2313
1,9053
16,9044
47,13252
3,16337
4,13474
7,460846
2,33511
28,9824
1,628900
8,10152
18,11077
23,172533
16,12160
23,8849
27,11804
26,465003
85,583689
79,9425
11,318224
13,9966
21,528085
29,1683
32,9703
91,12689
23,1879
77,272878
41,11219
88,2057
24,441282
32,9626
54,9822
7,10651
91,15648
54,34636
11,501
4,429476
16,1492
61,11870
8,209403
20,467
25,12122
56,800510
91,14926
7,11074
49,18937
2,336000
21,174675
83,10122
8,7553
3,520023
8,6471
71,9964
25,435615
11,410718
88,255343
8,11211
59,509585
2,396
78,480857
8,399131
8,10276
87,10188
26,27586
69,602211
13,505423
64,9664
4,203834
69,339396
13,11531
8,465109
12,523172
4,29161
62,12448
78,9453
33,264656
91,450322
24,44982
30,9613
18,38843
25,190847
40,506072
42,10206
47,6037
49,11704
20,385332
38,44629
10,387592
91,333348
4,284564
47,722149
0,119675
67,52015
5,3085
51,1499
91,81250
4,76487
8,2171
7,14979
20,466081
23,82696
23,502682
12,10683
36,390054
55,17332
24,11983
31,286567
21,597890
7,15255
14,9566
4,635910
0,631
63,831405
62,175574
73,522478
5,790142
20,4787
75,5902
49,73456
0,10207
56,9573
8,73937
26,506528
5,16558
29,13025
75,284689
8,10156
37,294652
24,172803
44,424488
65,668461
7,2099
17,759175
47,11560
41,768362
37,10632
65,615677
61,11008
8,13260
5,28978
13,11026
59,11128
30,10403
14,339259
60,8968
83,313106
35,10543
4,396493
0,23830
8,762968
2,236751
60,1939
29,290637
7,5820
67,590995
58,44874
48,577
16,980489
24,38363
13,6933
24,87499
7,17134
2,12498
48,338964
10,68179
78,1439
29,420245
8,800937
0,324807
4,672741
56,74725
64,10911
41,11462
14,14636
5,150117
2,246860
87,5683
18,13156
11,407806
0,323674
10,523777
3,94365
69,9622
4,157544
92,3132
2,332979
5,277547
44,143
8,3063
12,2759
12,4104
8,2925
44,1116
5,2779
68,118957
40,11561
0,407445
18,38579
22,62046
68,669671
47,3093
59,22164
48,10589
5,13596
38,9516
49,34134
77,157841
47,11507
86,11811
23,13092
8,9942
5,889
57,11517
50,156717
60,723419
2,410117
79,9405
12,13090
5,49012
49,15139
35,645710
77,228203
65,178682
2,9787
24,157825
63,487670
7,242310
29,46420
3,3603
56,10909
2,283235
24,244509
23,1909
0,1989
26,61891
23,38073
12,340
30,82390
16,4515
27,11167
2,353571
8,10794
22,11485
24,50837
60,11020
58,13284
2,261
0,311291
12,231576
3,241843
17,877703
2,821
7,22787
11,84287
75,8881
80,1040148
88,721625
33,1406
7,94348
61,11888
25,123105
29,11298
18,22949
2,11093
8,11566
4,10069
85,275601
10,770254
83,10973
21,10547
26,127560
12,11050
52,11929
85,12508
57,340022
94,145197
7,22821
59,7007
48,347866
33,4929
14,106021
54,454294
0,11257
23,535437
64,38543
2,220
0,11086
18,817648
0,14533
8,30197
2,39210
0,250124
8,656663
34,9980
21,739413
13,16938
11,432976
26,9918
3,13121
20,11386
12,328589
25,838484
78,10907
58,13151
23,489929
38,48838
6,10380
9,8975
48,11826
3,3053
13,10885
60,823766
29,11879
29,11569
12,268238
23,10956
5,624808
48,1554
47,10354
2,291984
67,8617
8,773655
5,16553
43,25983
18,11862
26,10423
5,12177
72,526050
41,449459
75,11973
70,672647
12,2359
75,625
5,397
39,10163
62,449406
4,10493
43,11587
8,11302
12,10678
46,319075
73,370567
23,2788
78,8095
13,215830
8,14052
0,226448
69,614930
2,14438
58,13283
22,13595
8,10218
13,516632
24,329981
5,10720
13,41505
82,606117
5,339404
30,567970
2,44129
38,15070
23,11971
58,15906
57,9644
13,807356
62,462883
37,471507
28,567604
7,2086
47,6687
20,526007
55,209451
60,539181
7,2749
80,14239
45,10477
72,22620
28,310135
50,471474
73,400157
87,232572
4,514593
23,9087
20,10155
59,347984
49,13285
85,12763
0,257785
1,831946
2,417812
23,10564
54,245842
90,15301
2,205601
2,522369
63,30061
24,87496
58,15947
99,718444
23,10660
12,290762
24,586461
6,50321
98,9912
3,10012
9,9091
42,254474
5,77875
31,9070
38,326285
7,11258
23,11431
28,11006
7,738652
2,9469
65,668482
69,44147
7,10498
53,11099
27,9592
87,11589
44,591538
0,467909
11,950445
35,480001
87,17379
83,8069
63,408647
59,10413
85,13531
55,3902
0,2259
23,20334
72,10019
8,10806
53,198287
5,611213
6,172386
69,576156
60,421792
51,6589
63,45162
4,13220
8,198
23,242090
33,11509
37,139567
8,469019
37,42194
44,10479
56,302
8,653349
8,82687
48,11293
82,9037
19,10134
99,9103
2,77805
0,10641
2,133694
84,483980
55,16620
0,283227
45,169209
5,7942
88,10497
94,334538
65,8989
24,44113
35,192149
88,11208
26,267192
56,9430
23,4599
65,11548
33,1712
27,11586
30,539649
39,28942
11,489988
5,244566
29,484437
96,536743
54,615666
99,1534
0,9062
28,11425
57,12085
34,9457
12,518452
26,11170
2,13920
59,277558
37,487680
58,23566
57,17336
34,10216
26,271714
56,10692
0,25643
82,13320
8,8780
8,186759
21,10514
23,50725
29,193612
62,3179
66,7249
31,11884
37,7873
60,9777
5,833097
20,152792
3,9406
92,270774
18,554241
2,44835
75,433247
2,9815
4,353979
57,11568
12,412202
22,97434
4,329010
83,11827
72,56715
0,10677
26,530723
48,16991
23,11044
25,11495
0,306745
10,9948
24,5125
20,97614
12,443009
7,497814
0,424277
49,26963
85,6575
5,245906
14,9395
56,467632
8,1792
4,10766
52,544431
3,503125
21,248504
67,13008
60,575776
63,487242
5,58232
39,9638
50,13851
53,606234
23,12919
2,512263
22,10569
41,840882
24,867
95,536437
5,644090
0,6003
20,862965
24,84188
4,509635
77,62837
60,354216
44,433502
47,12245
38,232
99,9978
59,176241
85,704
11,11314
27,10093
13,9022
68,10577
22,11592
47,597433
16,263341
5,11472
12,308084
99,93828
8,526019
23,10860
22,9749
50,470114
5,703451
35,10083
2,25188
87,20312
12,489930
3,75761
2,661914
8,9557
24,418437
29,13567
8,14367
98,70954
26,402298
8,19833
41,13018
92,10762
47,11092
85,10654
58,49953
68,10375
52,743601
8,11520
5,11448
4,58428
60,363126
8,12309
45,70006
8,10406
52,649409
34,651571
2,25364
90,312831
12,2056
0,86835
13,369300
42,429733
37,4597
87,405177
24,474051
50,12088
56,136835
5,7300
2,244772
37,332411
63,22855
25,38541
86,6552
3,11908
62,15400
21,548066
3,16780
2,7863
8,9900
4,11133
24,9445
26,14534
20,14181
3,13122
2,68924
51,11708
37,13291
7,2155
73,39691
13,512025
0,744114
4,267806
32,14207
35,340677
4,10007
44,321751
23,144340
57,146227
35,852448
8,9090
5,1599
18,278774
7,471014
5,523773
69,10535
8,11374
63,487672
18,9969
2,98548
18,9981
5,1257
28,17047
20,8270
8,354861
52,199928
75,403300
3,27327
2,467936
55,352492
71,24831
13,571384
23,9962
76,12138
6,234004
26,21641
92,345915
14,717930
2,10876
8,17927
8,425134
2,9701
11,549559
11,191720
27,63197
25,11542
7,359412
47,317091
39,27429
41,169219
42,485415
5,9716
47,3766
43,609972
69,11891
5,14844
41,50671
44,887
65,34204
68,24056
12,8669
12,82532
53,12665
75,8880
2,9609
4,10552
12,1552
4,257345
18,10172
2,1947
25,354251
5,9794
23,242042
63,13640
0,19542
2,632617
13,740925
0,533444
46,472424
23,1901
27,436274
2,22683
37,16608
60,10740
18,6439
64,11780
2,198185
36,653851
12,575417
23,21755
54,11359
24,227700
4,199534
14,429473
5,11584
56,9558
69,65851
4,334536
44,11426
7,11524
98,11849
1,46528
70,2928
48,9910
34,10829
92,11375
5,4967
56,524369
5,866413
12,18415
20,339103
28,14113
64,72431
13,10576
24,396940
8,10021
79,590706
2,11159
8,11419
56,801335
62,15653
13,605804
39,10344
35,448095
23,805327
58,13683
2,392982
14,603119
56,10029
98,983
52,2768
36,340945
39,23963
20,596161
37,51209
87,9080
98,11837
27,228973
7,9846
69,11286
2,16619
11,23128
65,454467
0,613911
0,4441
24,167810
87,9290
0,192145
2,24226
18,28597
98,11904
4,123109
0,215211
10,51170
79,8974
11,318256
0,508791
18,14008
58,129533
93,12150
75,597922
0,314385
65,325189
11,89708
33,12146
7,49010
26,517088
23,10739
0,14326
5,16270
87,11040
65,35169
85,739993
14,466622
24,12117
26,10523
9,9569
65,662546
38,7452
8,660982
90,12142
11,18570
23,8998
5,20770
2,4012
16,12227
14,277355
52,452522
4,10280
0,10712
23,45658
28,11335
47,993
2,45094
23,17130
5,289727
63,408648
5,11821
8,214030
91,11164
92,1613
34,339547
13,1977
2,9819
23,9410
3,10894
23,3573
30,345923
75,661231
8,11519
72,11787
90,539517
4,89691
69,24804
3,323373
11,14002
23,20178
83,238603
12,11004
57,736073
67,428399
2,27585
85,10186
77,9073
22,654974
55,10197
86,9707
5,253344
14,195590
8,13007
39,254191
54,420808
26,14292
22,11382
79,10540
4,10727
23,22494
0,91745
22,11843
91,508570
31,9651
22,11676
54,11533
0,851
24,9605
2,11393
2,14047
23,45156
33,3110
44,632
29,87436
2,39486
8,12569
35,524247
47,605886
29,13550
47,9280
50,763164
12,41479
43,296065
23,13668
57,10723
34,9423
13,11348
33,11943
80,14248
5,17887
17,323027
52,8053
0,550231
40,13820
18,19724
89,21634
12,534259
33,291356
91,382748
14,292040
18,10067
16,11856
3,24929
65,14136
5,3001
87,798286
52,1847
13,43552
0,413998
61,11176
12,9991
29,17898
31,13486
64,948713
34,384798
70,11352
79,8738
39,57876
7,81390
38,445040
24,6072
87,59468
26,10130
82,2769
20,37414
62,22582
89,550776
44,293767
91,11966
0,11364
23,19255
8,11064
0,638449
98,10212
5,9683
89,50479
12,10115
11,411009
8,13785
0,1833
3,12158
46,653567
57,1013860
56,20246
10,14444
47,945729
2,82684
32,14208
14,449985
67,340103
41,5780
70,15775
56,240916
4,5072
47,18476
34,10304
20,433501
47,323368
2,28580
11,543580
43,26688
37,448776
46,60405
4,890771
67,10873
23,27583
20,11478
5,11610
73,961323
99,9826
4,25239
49,13225
6,15997
83,811
7,9039
0,14976
62,15655
43,16372
59,401200
13,166271
20,363992
90,10351
8,14158
0,523781
40,736069
41,2124
5,10154
4,241258
2,407449
88,3767
4,210947
93,678
8,14013
30,602147
38,8438
5,287
23,11523
37,62630
8,11356
59,445954
52,8197
67,10785
12,695
8,9687
8,76489
5,13401
12,112200
25,11954
49,13465
9,10718
60,25508
0,710356
0,11162
7,410554
56,438689
8,474335
5,11066
94,15613
13,38410
8,10985
2,10868
8,411873
47,567797
69,13509
27,49787
56,14412
8,10471
45,13249
26,601470
5,2687
23,296360
53,199575
2,249688
20,16258
2,278236
48,34769
86,518158
15,245473
12,12560
12,58547
67,13666
0,14553
69,540
21,10133
8,11455
3,16288
55,12545
2,14291
5,11916
45,678512
31,582607
35,505177
15,738646
20,38542
37,10461
67,84194
2,339408
8,419700
0,14811
71,218784
22,209247
69,37931
53,11559
59,399248
66,12889
62,57089
27,159128
44,10687
70,16633
28,11576
23,113947
23,820912
13,82657
22,9490
8,21474
40,1410
69,921636
2,253626
11,490003
93,17057
12,103747
90,168705
7,346808
16,11893
15,587693
4,10984
78,428836
39,59115
76,8860
7,5916
57,9074
31,681887
73,355547
5,531438
44,426618
21,4723
50,347882
85,30890
2,653601
58,13459
23,1809
26,407439
0,446696
26,192136
4,146203
4,10092
23,13198
16,9093
22,11896
20,65760
67,11654
44,256962
23,3784
69,109513
8,9988
20,12877
35,205588
7,17466
14,531503
98,10847
24,400090
65,11597
99,1408
90,608195
98,9266
41,76812
23,84306
70,10013
79,560144
10,71689
53,10176
91,11894
12,13446
61,60803
0,568467
35,9785
39,10513
46,13192
12,16563
2,13416
72,416494
8,309245
19,10724
79,11234
20,480572
39,9102
0,79120
52,1990
11,22074
13,10768
9,500852
66,13253
33,9086
11,42296
5,1641
85,11663
3,11415
22,18892
23,12572
2,2007
5,15566
23,10758
2,11313
37,9415
9,12721
66,15060
47,881164
72,9304
64,3513
8,11041
29,79316
20,10056
41,237756
31,849
14,4909
26,347026
59,9061
3,604578
94,152795
8,15261
24,449756
9,178
8,306943
44,1722
43,43931
34,492336
10,12819
8,513083
37,6723
49,18198
4,65055
0,36834
27,12526
67,65599
21,487083
61,14043
39,9306
75,11165
50,9271
68,10070
38,22527
26,245700
85,256924
94,441183
90,523638
14,180948
55,239566
8,2617
5,15037
81,188538
77,12837
39,14510
5,10878
23,11557
27,150202
5,222899
48,11898
24,505225
8,9611
87,15601
0,426238
22,12268
0,86467
22,9750
8,10710
67,10657
90,11428
4,586592
12,469
8,157360
23,1968
56,11016
37,9989
87,47533
4,42941
51,27850
8,464504
9,19277
2,3293
12,664300
90,63207
19,8850
70,11845
2,10502
18,11630
8,276843
5,934761
57,10173
41,220286
6,637693
29,25018
8,507143
13,11015
38,476
55,28971
29,10906
44,19067
10,9975
5,2565
2,7090
65,21481
98,836009
7,399173
22,1594
40,12120
14,421658
16,43930
5,10478
58,598331
11,566222
12,10317
39,265016
2,527660
8,9267
4,375355
39,8766
42,31967
35,11206
0,26371
91,340270
48,192134
71,15239
8,355008
11,84330
18,830784
26,2669
23,1016121
0,8293
33,6644
47,331962
20,13195
94,991
8,440762
2,375183
20,13250
47,11022
5,13476
23,89008
20,10952
7,442064
5,10297
62,21316
2,271736
28,331446
27,599281
8,578908
63,14011
55,27
7,619592
2,809140
4,9682
2,595671
17,10546
3,459202
5,14177
37,1441
23,3109
44,475132
65,622855
11,15584
34,43935
33,3089
13,429467
5,9058
35,283601
4,27374
37,17689
67,336455
2,250538
79,11484
15,27902
4,126277
11,282297
63,65291
65,21972
0,17612
47,27958
57,8348
26,390061
64,22584
5,117974
82,13497
26,20539
8,244688
5,810171
5,374052
13,11427
0,118289
2,11296
49,28032
14,241254
12,152790
2,26617
2,727293
2,291351
3,5680
13,394830
23,4587
24,1945
0,17483
8,9689
3,22244
22,5971
0,13967
23,1378
38,390584
63,1857
62,422803
3,323262
31,11127
4,204349
0,14924
2,70821
90,11980
56,70577
4,234212
59,10412
33,453278
75,14433
58,16418
73,12105
23,11191
49,57737
56,10396
13,10008
63,56590
8,11890
51,852096
2,300693
41,10685
91,32293
23,320588
23,291328
51,9449
45,13275
57,736074
55,1808
68,601844
5,5968
12,55725
82,13368
5,80038
2,17443
8,242022
31,12914
23,13067
12,309242
59,500922
85,9684
95,332502
24,10531
99,11398
14,294793
44,10165
19,14372
29,301846
8,632856
23,12157
7,455236
13,111440
18,9893
93,11027
26,821881
29,291272
98,78698
51,2897
41,417643
77,457262
37,11702
11,13016
0,60281
53,11058
8,19494
62,413644
17,8011
72,127867
8,13667
71,15762
60,381034
48,9950
22,692
5,14536
8,88042
40,537055
24,33408
0,632322
12,529862
17,489326
79,11692
63,30675
23,9026
88,301372
8,305932
98,449749
56,301608
26,11515
23,276844
3,800497
98,38985
55,429202
8,431072
5,22596
9,14746
9,556901
6,77951
2,9692
77,5693
2,374461
31,13001
23,458344
5,918
9,289720
92,9414
14,10861
87,14728
2,336011
27,306964
30,185789
2,73873
56,14580
85,37719
18,14817
7,8333
3,255798
86,279690
55,3682
95,17532
12,9586
12,375785
91,23367
26,8818
24,2575
8,10118
67,31682
24,14637
18,10748
11,411019
4,606625
14,430354
22,13505
13,12212
47,72477
25,667216
69,13498
41,12767
16,11076
0,114750
2,337960
18,11317
4,11503
11,31225
49,302429
0,408508
24,15393
7,262338
18,9446
79,9067
20,190955
5,11648
58,20235
12,284296
9,9624
